date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2019-03-05,sh.000001,3019.8790,3054.9610,3009.4470,3054.2460,3027.5750,42414252800,382768537600.0000,3,1.262515,1,0.880900,0.000000,0.000000,0.000000,0.000000,0
2019-03-06,sh.000001,3060.4320,3103.8250,3050.1110,3102.0990,3054.2460,55500636416,485478322176.0000,3,1.652048,1,1.566800,0.000000,0.000000,0.000000,0.000000,0
2019-03-07,sh.000001,3103.6670,3129.9390,3074.9780,3106.4170,3102.0990,58381706496,525725224960.0000,3,1.737693,1,0.139200,0.000000,0.000000,0.000000,0.000000,0
2019-03-08,sh.000001,3038.3360,3075.0460,2969.5810,2969.8610,3106.4170,57785547264,525598244864.0000,3,1.719852,1,-4.395900,0.000000,0.000000,0.000000,0.000000,0
2019-03-11,sh.000001,2969.0800,3028.2540,2963.5830,3026.9920,2969.8610,42621302784,404368420864.0000,3,1.268795,1,1.923700,0.000000,0.000000,0.000000,0.000000,0
2019-03-12,sh.000001,3049.0840,3093.3910,3029.8990,3060.3070,3026.9920,51117315840,487066632192.0000,3,1.521123,1,1.100600,0.000000,0.000000,0.000000,0.000000,0
2019-03-13,sh.000001,3062.3260,3065.2880,3013.9310,3026.9510,3060.3070,45321462528,451247304704.0000,3,1.348614,1,-1.090000,0.000000,0.000000,0.000000,0.000000,0
2019-03-14,sh.000001,3013.5970,3041.1550,2968.8230,2990.6850,3026.9510,37314179840,356240351232.0000,3,1.110345,1,-1.198100,0.000000,0.000000,0.000000,0.000000,0
2019-03-15,sh.000001,3000.8780,3048.1210,2999.4310,3021.7510,2990.6850,34120613888,344721502208.0000,3,1.015262,1,1.038800,0.000000,0.000000,0.000000,0.000000,0
2019-03-18,sh.000001,3027.8010,3096.4170,3009.5070,3096.4170,3021.7510,39779717888,398469603328.0000,3,1.183274,1,2.471000,0.000000,0.000000,0.000000,0.000000,0
2019-03-19,sh.000001,3099.8970,3113.4320,3076.3620,3090.9750,3096.4170,35090885888,353216790528.0000,3,1.043802,1,-0.175700,0.000000,0.000000,0.000000,0.000000,0
2019-03-20,sh.000001,3084.1700,3102.5200,3053.4510,3090.6400,3090.9750,35855750400,349295407104.0000,3,1.066401,1,-0.010800,0.000000,0.000000,0.000000,0.000000,0
2019-03-21,sh.000001,3094.1240,3125.0190,3086.8500,3101.4550,3090.6400,41425118208,403939835904.0000,3,1.231973,1,0.349900,0.000000,0.000000,0.000000,0.000000,0
2019-03-22,sh.000001,3100.7260,3107.2750,3064.8840,3104.1480,3101.4550,36484834560,356678336512.0000,3,1.084959,1,0.086800,0.000000,0.000000,0.000000,0.000000,0
2019-03-25,sh.000001,3058.8010,3086.9960,3041.9500,3043.0310,3104.1480,38027876096,375375663104.0000,3,1.131081,1,-1.968900,0.000000,0.000000,0.000000,0.000000,0
2019-03-26,sh.000001,3057.5590,3062.6890,2988.4900,2997.0950,3043.0310,35349801984,341444825088.0000,3,1.050606,1,-1.509500,0.000000,0.000000,0.000000,0.000000,0
2019-03-27,sh.000001,3012.2570,3022.7620,2987.7710,3022.7190,2997.0950,29139035648,295075954688.0000,3,0.865973,1,0.855000,0.000000,0.000000,0.000000,0.000000,0
2019-03-28,sh.000001,3009.7980,3025.7780,2991.7780,2994.9430,3022.7190,28810642432,289554567168.0000,3,0.856216,1,-0.918900,0.000000,0.000000,0.000000,0.000000,0
2019-03-29,sh.000001,3000.6780,3093.0320,2999.9860,3090.7580,2994.9430,37508299008,386699608064.0000,3,1.114440,1,3.199200,0.000000,0.000000,0.000000,0.000000,0
2019-04-01,sh.000001,3111.6610,3176.6220,3111.6610,3170.3610,3090.7580,46612469248,480085938176.0000,3,1.384564,1,2.575500,0.000000,0.000000,0.000000,0.000000,0
2019-04-02,sh.000001,3183.2730,3193.2710,3164.9060,3176.8220,3170.3610,44706898176,462662082560.0000,3,1.327937,1,0.203800,0.000000,0.000000,0.000000,0.000000,0
2019-04-03,sh.000001,3159.1460,3219.2560,3152.3310,3216.2950,3176.8220,43054863616,442622042112.0000,3,1.278866,1,1.242500,0.000000,0.000000,0.000000,0.000000,0
2019-04-04,sh.000001,3233.6880,3254.1400,3216.8540,3246.5710,3216.2950,46911766784,475156381696.0000,3,1.393427,1,0.941300,0.000000,0.000000,0.000000,0.000000,0
2019-04-08,sh.000001,3271.2720,3288.4530,3210.5150,3244.8100,3246.5710,50451840256,506431238144.0000,3,1.498140,1,-0.054200,0.000000,0.000000,0.000000,0.000000,0
2019-04-09,sh.000001,3240.3930,3251.6450,3215.7040,3239.6630,3244.8100,36416999680,380272975872.0000,3,1.081637,1,-0.158600,0.000000,0.000000,0.000000,0.000000,0
2019-04-10,sh.000001,3224.6450,3264.7770,3204.8780,3241.9290,3239.6630,38013440768,395669975040.0000,3,1.129050,1,0.069900,0.000000,0.000000,0.000000,0.000000,0
2019-04-11,sh.000001,3241.5470,3254.1250,3185.5460,3189.9610,3241.9290,35303187968,360684556288.0000,3,1.048497,1,-1.603000,0.000000,0.000000,0.000000,0.000000,0
2019-04-12,sh.000001,3184.8590,3199.2780,3168.0420,3188.6250,3189.9610,28978899712,288908972032.0000,3,0.860537,1,-0.041900,0.000000,0.000000,0.000000,0.000000,0
2019-04-15,sh.000001,3233.4580,3253.9760,3177.2690,3177.7860,3188.6250,34880978432,355666128896.0000,3,1.035373,1,-0.339900,0.000000,0.000000,0.000000,0.000000,0
2019-04-16,sh.000001,3164.3960,3253.5970,3153.2060,3253.5970,3177.7860,35791875328,360166633472.0000,3,1.061419,1,2.385700,0.000000,0.000000,0.000000,0.000000,0
2019-04-17,sh.000001,3250.1510,3275.3330,3239.8040,3263.1170,3253.5970,35754179584,354509889536.0000,3,1.060286,1,0.292600,0.000000,0.000000,0.000000,0.000000,0
2019-04-18,sh.000001,3261.0740,3271.3870,3241.8250,3250.2010,3263.1170,32553994240,323508178944.0000,3,0.964558,1,-0.395800,0.000000,0.000000,0.000000,0.000000,0
